8.978728,9.653269,10.69938,12.56632,15.95512,22.94327,30.00855,43.53891,76.2382,87.11426,93.12079,97.36864,100.3335,34.13761,21.4772,15.61751,10.31266,7.878436,6.567284,5.833977,5.302341,0
8.934832,9.604905,10.64507,12.50159,15.8712,22.81759,29.83836,43.27457,75.12589,85.40089,91.2712,95.46687,98.44478,34.45833,21.66731,15.75296,10.40025,7.944968,6.622602,5.882917,5.346339,0
8.881579,9.547494,10.58143,12.42699,15.77671,22.68166,29.66061,43.01456,73.88229,83.36679,89.06293,93.16789,96.16241,34.78632,21.87356,15.90439,10.5012,8.022929,6.68815,5.941398,5.399626,0
8.827698,9.489684,10.51754,12.3524,15.68274,22.54778,29.48734,42.7654,72.64848,81.32056,86.83848,90.85018,93.80804,35.10404,22.07658,16.05461,10.60212,8.101163,6.754097,6.000355,5.453508,0
8.782351,9.441076,10.46385,12.28975,15.60392,22.43572,29.34243,42.55766,71.61422,79.60051,84.96831,88.90131,91.82813,35.36927,22.24655,16.18057,10.68684,8.166896,6.809538,6.049931,5.498845,0
8.732015,9.387136,10.40428,12.22025,15.51648,22.31144,29.18177,42.32751,70.18415,77.69141,82.89255,86.73809,89.6304,35.66327,22.4351,16.32032,10.78088,8.23987,6.871086,6.104978,5.549187,0
8.681275,9.332766,10.34423,12.15019,15.42835,22.18615,29.01992,42.09569,68.57275,75.76711,80.8001,84.55755,87.41506,35.95955,22.62511,16.46118,10.87566,8.31342,6.933122,6.160467,5.599934,0
8.630018,9.277837,10.28357,12.07941,15.33932,22.05963,28.85642,41.86154,66.94621,73.82462,78.68795,82.35641,85.17878,36.25839,22.8168,16.60327,10.97128,8.387619,6.995707,6.216437,5.651125,0
8.569023,9.212468,10.21137,11.99519,15.23335,21.90905,28.66184,41.58285,65.00777,71.50966,76.17079,79.73322,82.51371,36.61502,23.04555,16.77285,11.08538,8.476166,7.070392,6.283237,5.712222,0
8.516878,9.156587,10.14966,11.9232,15.1428,21.78033,28.4955,41.3446,63.35204,69.53233,74.02077,77.49261,80.23736,36.91941,23.24077,16.91757,11.18277,8.551731,7.134134,6.340244,5.764362,0
8.46911,9.105397,10.09312,11.85724,15.05981,21.66242,28.34314,41.12637,61.83608,67.72191,72.05221,75.44111,78.15311,37.19795,23.41942,17.05002,11.27189,8.620893,7.192464,6.392416,5.812079,0
8.411399,9.043551,10.02482,11.77756,14.95958,21.51994,28.15904,40.86269,60.00314,65.53294,69.67204,72.96066,75.6331,37.53495,23.63559,17.21026,11.37972,8.70457,7.263046,6.455542,5.869813,0
8.358084,8.986418,9.961724,11.70394,14.86698,21.38833,27.98898,40.61911,58.31012,63.51109,67.4736,70.66961,73.30547,37.84621,23.83523,17.35826,11.47931,8.781851,7.328232,6.51384,5.923133,0
8.304388,8.928878,9.898177,11.62981,14.77372,21.25578,27.81772,40.37381,56.60511,61.4749,65.25956,68.3623,70.96134,38.15965,24.03628,17.50729,11.5796,8.859673,7.393871,6.572551,5.976829,0
8.255247,8.876216,9.840022,11.56196,14.68836,21.13447,27.66096,40.14928,55.04496,59.6117,63.23365,66.25101,68.81636,38.44641,24.2202,17.64364,11.67135,8.930873,7.453922,6.626262,6.025951,0
8.200841,8.817918,9.775633,11.48685,14.59388,21.00017,27.48741,39.9007,53.24254,57.54908,60.99088,63.91375,66.44179,38.76385,24.42383,17.79458,11.77292,9.009688,7.520406,6.685718,6.08033,0
8.146102,8.75926,9.710851,11.41127,14.49879,20.86505,27.31281,39.65062,51.31647,55.45208,58.73362,61.5614,64.0519,39.08344,24.62882,17.94653,11.87517,9.089035,7.587334,6.745579,6.135077,0
8.091002,8.700206,9.64563,11.33518,14.4031,20.72902,27.13704,39.02146,49.37823,53.3029,56.4621,59.19419,61.64691,65.25121,24.83501,18.09939,11.97802,9.168854,7.654659,6.805792,6.190153,0
8.035629,8.640869,9.580093,11.25873,14.3069,20.59233,26.96041,38.13096,47.4282,51.14064,54.17675,56.81256,59.22726,62.78518,25.04272,18.25337,12.08164,9.249263,7.722478,6.866448,6.245628,0
7.979808,8.581051,9.514031,11.18165,14.20996,20.45455,26.78233,37.23516,45.4665,48.96543,51.87775,54.4167,56.79316,60.30442,25.25123,18.40796,12.18565,9.32997,7.790561,6.927338,6.301319,0
7.92378,8.52101,9.447723,11.10429,14.11264,20.31623,26.60363,36.3342,43.49354,46.77777,49.56553,52.00709,54.3451,57.80941,25.46137,18.56373,12.29047,9.411319,7.859174,6.988704,6.357443,0
7.867373,8.460562,9.380967,11.02641,14.01469,20.17699,26.4237,35.08949,41.50948,44.57777,47.24032,49.5839,51.88324,55.30037,25.67247,18.72021,12.39579,9.493026,7.928093,7.050345,6.413821,0
7.815834,8.405331,9.319965,10.95525,13.92516,20.04975,26.25929,33.73773,39.69638,42.56735,45.11545,47.36951,49.63352,53.00752,25.86538,18.86322,12.49201,9.56771,7.99108,7.106679,6.465344,0
7.753677,8.338721,9.24641,10.86944,13.81721,19.89631,25.72461,32.10704,37.50915,40.14208,42.55214,44.69822,46.90274,50.24154,26.86521,19.03579,12.60814,9.657826,8.067093,7.174659,6.527521,0.3207116
7.7293,8.3507,9.285857,10.95509,13.99864,20.34413,25.67738,31.14187,35.92117,38.18237,40.5322,42.44515,44.52274,47.73721,50.49187,18.57164,12.43285,9.578205,8.031423,7.16416,6.54862,1.587862
7.7654,8.454706,9.446534,11.21291,14.45683,21.12004,26.02349,30.6746,34.93064,36.94384,39.06877,40.91619,42.78859,45.86664,48.54807,17.65543,12.02003,9.345395,7.885121,7.067927,6.511234,1.587862
7.836949,8.597324,9.651316,11.52594,14.99568,21.5465,25.69987,29.80799,33.66282,35.67873,37.50908,39.35195,41.02214,43.96452,46.5753,16.75677,11.58347,9.082792,7.708562,6.941765,6.443355,1.406841
7.960155,8.8013,9.929306,11.93454,15.67951,21.78426,25.35604,28.83014,32.22523,34.1647,35.74147,37.56909,39.02436,41.81978,44.35732,15.79421,11.0794,8.760388,7.478481,6.766225,6.329141,1.28616
8.152262,9.094937,10.31936,12.49707,16.13392,21.41266,24.46728,27.70872,30.68668,32.26461,33.82396,35.43869,36.84407,39.47188,41.92485,15.02812,10.4609,8.346046,7.170466,6.521476,6.153643,1.587862
8.39647,9.459606,10.80116,13.06619,16.65313,21.18791,23.67238,26.42824,29.27943,30.61543,32.1699,33.52704,34.92609,37.38065,39.73964,15.15704,9.783134,7.877628,6.813363,6.231146,5.935227,2.975694
8.843787,10.17574,11.64154,13.93279,16.9924,20.94936,23.31282,25.76112,28.10968,29.52769,30.78104,32.05487,33.46121,35.68489,37.83675,40.40178,8.617614,7.066839,6.195688,5.731716,5.568725,4.48421
9.570762,11.11373,12.74362,14.77035,17.59592,21.11782,23.20482,25.28286,27.57748,28.63946,29.8733,31.07996,32.17435,34.32765,36.48631,11.745,7.205712,5.984886,5.344666,5.025118,5.024758,4.604891
10.3329,12.05166,13.36964,15.41404,18.00408,21.1438,22.92203,25.01428,26.85328,28.03431,29.07343,30.11796,31.33175,33.18108,35.58179,9.713396,6.037052,4.985668,4.526183,4.316876,4.431534,2.673991
11.04722,12.49783,13.86,15.52135,17.73623,20.55835,22.26779,23.94683,25.86752,26.74483,27.71496,28.83645,29.75673,31.68102,34.73031,64.63402,5.13986,4.09705,3.662253,3.477117,3.655338,2.673991
11.62925,12.85122,13.83631,15.37294,17.40694,19.80487,21.2817,22.84352,24.47557,25.34134,26.34906,27.264,28.14645,30.14345,34.08747,61.43881,4.627242,3.552106,3.011655,2.814736,2.885106,2.975694
12.01976,12.88994,13.82941,15.08178,16.73408,18.95076,20.20811,21.69789,23.08521,24.00622,24.81485,25.61929,26.55739,28.6749,61.15979,57.6716,4.500066,3.180169,2.539242,2.324448,2.230066,8.044303
12.40463,13.13406,13.96437,15.05685,16.71208,18.64961,19.83394,21.12539,22.54194,23.24849,24.07419,25.02935,26.14039,30.92068,56.24981,52.20267,4.175277,2.705005,2.175826,1.923195,1.748416,8.285666
12.86113,13.45444,14.06238,15.16906,16.59281,18.38412,19.63954,20.73748,22.10293,23.01062,24.1133,26.01678,56.37344,53.34013,49.36399,44.59666,3.76911,2.277706,1.797959,1.538731,1.33622,8.587368
13.07914,13.51969,14.13886,15.15762,16.4038,18.18329,19.20011,20.55621,22.56101,24.76893,53.77183,52.16436,50.50886,46.80022,42.31784,37.13064,3.60567,2.071844,1.551042,1.274282,1.085155,8.164985
13.17775,13.46403,14.13208,14.86803,16.14863,17.75711,19.02724,21.29136,51.29711,49.75938,48.12397,46.35673,44.33866,40.22967,35.4451,30.06106,4.558691,2.135196,1.499742,1.174053,0.9993914,0
13.08709,12.99922,13.2127,13.95389,14.80381,16.4699,18.17715,49.65301,47.07898,45.52973,43.83169,41.99675,40.09982,36.15149,31.72428,26.94016,16.64637,5.181583,2.61418,1.933926,1.412069,0
12.60832,12.12663,12.3493,12.69006,13.49391,15.15025,17.25894,47.03182,44.44135,42.8386,41.26754,39.45456,37.70076,34.00933,29.97243,25.7448,17.40717,10.26799,5.512053,3.627432,2.31394,0
12.10314,11.16852,11.06189,11.27731,12.00284,13.84139,16.38824,44.27794,41.73182,40.13639,38.66901,36.94773,35.31016,31.92785,28.33981,24.73627,18.06957,12.61528,8.574277,6.104755,3.963702,0
11.06248,9.885916,9.666834,9.856089,10.52367,12.79984,17.26273,41.45324,39.06939,37.49955,36.12593,34.51513,32.9825,29.9172,26.78445,23.81032,18.033,13.46701,10.27907,7.982894,5.634915,0
10.11778,8.590241,8.395657,8.55963,9.473096,12.1855,41.0693,38.89448,36.60946,35.11197,33.82146,32.31557,30.87596,28.10124,25.38487,22.66841,17.96074,14.05777,11.10273,9.21117,6.976205,0
8.341433,7.031454,6.881595,7.33013,8.533512,13.17886,37.9933,35.81999,33.62653,32.24345,31.05218,29.67396,28.3454,25.92099,23.61825,21.16167,17.18527,14.04325,11.84962,10.02237,8.111197,0
6.346129,5.615132,5.776109,6.473072,8.211957,36.78125,34.65071,32.47926,30.38559,29.12659,28.04295,26.80394,25.59581,23.55237,21.45031,19.52485,16.34311,13.83567,11.86985,10.65576,9.039977,0
5.142531,4.971233,5.302843,6.331474,9.377782,34.07332,32.07155,29.90159,27.88495,26.72166,25.72105,24.58951,23.47428,21.72486,19.77757,18.26197,15.45949,13.28251,11.85999,10.64691,9.493314,0
4.464511,4.639666,5.176663,6.63826,35.51929,31.72334,29.78404,27.67339,25.79667,24.6759,23.71249,22.78726,21.71172,20.0997,18.42844,17.01012,14.61893,12.95112,11.56995,10.78233,9.873174,-6.897832
3.873459,4.160066,4.773941,6.349146,34.28036,30.6055,28.67435,26.89272,24.91352,24.01267,23.05917,22.05025,21.18369,19.65879,18.1258,16.92514,14.67169,13.02257,11.91242,11.05546,10.39165,-10.81997
3.240104,3.43876,3.996982,5.125759,34.09074,30.62467,28.77113,27.10381,25.19695,24.34635,23.41456,22.4548,21.63048,20.14917,18.67663,17.48976,15.30809,13.65256,12.58675,11.67597,10.97292,-10.63895
2.687179,2.896077,3.335009,4.310196,33.70242,30.45247,28.59869,26.92827,25.22155,24.43202,23.43603,22.57479,21.83646,20.32152,18.99019,17.74399,15.7649,14.09323,13.03706,12.17431,11.47507,0
2.589515,2.99647,3.689929,5.38854,31.66017,28.3347,26.56769,25.04009,23.31301,22.52846,21.79847,20.90822,20.14419,18.99949,17.63186,16.59252,14.78435,13.5973,12.55034,12.07105,11.66842,-1.949905
2.873841,3.602309,4.922095,33.02266,29.55427,26.16945,24.48696,22.92262,21.38235,20.58081,19.89422,19.24452,18.46328,17.29556,16.32127,15.25094,13.89427,12.67535,12.06721,11.52894,11.47988,-6.234085
3.326543,4.562374,7.413215,31.81329,28.12914,24.65109,23.11812,21.42382,20.10008,19.30438,18.52808,17.85744,17.28476,16.18247,15.14561,14.37146,12.94555,12.1255,11.40761,11.16214,11.24865,-4.001484
4.347363,7.196509,61.71157,29.72501,25.87938,22.38382,20.80174,19.27335,17.91826,17.30607,16.62518,15.93641,15.3472,14.47407,13.58781,12.78369,11.80144,10.93055,10.55736,10.37212,10.87018,0
5.993507,50.66271,59.58176,27.37066,23.38539,19.90577,18.33317,16.95644,15.62131,15.01383,14.49552,13.92572,13.34148,12.48072,11.80729,11.20424,10.20636,9.740677,9.375971,9.343083,9.990103,-8.828731
7.209273,44.71123,54.56496,27.29382,22.64498,19.02145,17.35139,15.89626,14.7233,13.98099,13.34686,12.7997,12.33341,11.58479,10.75355,10.13067,9.385527,8.751879,8.486888,8.586272,9.120073,-15.40585
7.474018,33.09303,45.16222,53.27985,23.98273,19.82748,17.88385,16.36235,14.87313,14.1122,13.46219,12.90139,12.41228,11.35347,10.52308,9.900397,8.921922,8.253843,7.989491,7.872991,8.314715,-16.61266
7.209362,15.02852,32.11828,42.53204,50.31874,22.09125,19.6446,17.8324,16.17625,15.28441,14.52351,13.86759,13.23945,12.01438,11.05815,10.33895,9.057671,8.288554,7.905867,7.584011,7.86099,-16.73334
6.708282,9.153623,17.78634,28.64669,37.88942,45.44012,48.54496,22.28316,18.66124,17.49081,16.49738,15.64484,14.91596,13.56079,12.32292,11.39279,9.836234,8.829581,8.229836,7.761046,7.793597,-17.51777
6.162202,7.428908,10.01757,17.42735,26.3955,34.83001,38.69512,42.20969,45.2277,46.5383,48.01897,19.59792,17.51786,15.5444,14.03747,12.90833,11.01938,9.797836,8.895235,8.317431,8.011949,-17.03505
5.522278,6.021167,7.099597,9.813072,15.18298,22.27016,26.01878,29.81683,33.42993,35.38367,37.07799,38.85654,40.43433,43.26236,45.78795,15.95407,12.82279,11.20862,10.11188,9.318005,8.692947,0
5.140557,5.8008,6.923153,9.002088,12.56771,17.59069,20.84015,24.03967,27.25368,29.22059,30.78585,32.6107,34.22455,37.27565,40.16443,42.72798,13.6566,11.36454,10.20905,9.625616,9.013071,0
5.2351,6.212671,7.357337,9.459522,12.1341,16.22667,18.93515,21.7345,24.59561,26.32364,27.8891,29.48874,31.20479,34.1073,36.86497,39.47909,14.85624,11.01769,9.844401,9.240181,9.045932,0
5.77082,6.819092,7.910125,9.333467,11.72749,14.9627,16.95345,19.44068,21.78753,23.31166,24.72752,26.13974,27.79803,30.39842,33.12786,35.81672,40.63147,11.22012,9.290846,8.706293,8.641635,0
6.184408,7.067432,7.854744,9.264531,11.03378,13.85205,15.51209,17.70909,19.73684,21.12606,22.39766,23.68446,25.19613,27.67252,30.36533,33.09675,37.86432,12.79018,9.344964,8.331283,8.224202,1.829224
6.609657,7.220345,8.053145,9.022281,10.74236,12.9556,14.6148,16.29148,18.28496,19.4797,20.56227,21.82555,23.24422,25.53281,28.08186,30.75881,35.54538,40.02798,9.708018,8.180846,7.710102,5.147955
6.917277,7.459685,8.077773,9.223701,10.55514,12.82849,14.07969,15.76145,17.52782,18.53872,19.72681,20.936,22.03708,24.50357,26.79099,29.27785,34.17396,38.59772,9.950815,8.080654,7.283097,5.449658
7.167766,7.642201,8.25894,9.115814,10.64913,12.47613,13.90167,15.35213,17.02905,18.17884,19.10806,20.16362,21.40172,23.53978,26.03904,28.34668,33.18689,37.6192,10.33693,8.075159,7.001426,9.009751
7.51434,7.873421,8.516592,9.451739,10.7759,12.7708,14.00682,15.66712,17.14784,18.13125,19.28679,20.29132,21.35379,23.63879,25.83125,28.18951,32.90055,37.31223,10.06433,7.767196,6.68143,8.889071
7.88561,8.327659,8.953539,9.976539,11.29007,13.3317,14.55189,16.18463,17.67557,18.63567,19.76108,20.76689,21.7983,24.04041,26.1547,28.45488,32.99864,37.28752,9.113029,7.177551,6.286158,8.889071
8.18016,8.744808,9.253908,10.2773,11.6286,13.68779,14.87681,16.32137,18.00267,18.84941,19.8378,20.98811,21.99689,24.03715,26.17472,28.54321,32.83359,37.11835,8.689404,6.881806,5.975853,4.182508
8.410373,8.67714,9.282506,10.04615,11.45242,13.11118,14.37978,15.68797,17.14231,18.12735,19.02649,19.92378,20.97105,22.95237,25.08832,27.19827,31.64334,35.86161,9.465119,7.065159,5.862174,4.48421
8.329027,8.554846,8.992387,9.898237,10.91114,12.72385,13.67096,14.92615,16.43111,17.16342,18.01832,19.0113,20.06539,21.82248,23.95155,26.06304,30.51037,34.71764,11.94955,7.524348,5.917653,8.70805
8.325629,8.562753,8.919068,9.636373,10.83218,12.32709,13.50717,14.62922,15.9704,16.8808,17.72453,18.55376,19.52192,21.44928,23.42012,25.5451,29.89704,34.38708,38.6299,7.770391,5.962332,8.587368
8.409138,8.423744,8.954843,9.570154,10.689,12.24155,13.25901,14.61383,15.8272,16.61376,17.53373,18.52403,19.36764,21.25416,23.21663,25.49281,29.74694,34.10106,39.2802,7.846212,6.044656,8.587368
8.263918,8.425108,8.81276,9.65936,10.62078,12.30152,13.26948,14.43514,15.93354,16.65047,17.44547,18.36781,19.44815,21.16192,23.34991,25.3163,29.79049,34.32742,40.86806,7.927223,6.066002,9.673497
8.268234,8.53898,8.866866,9.602998,10.7762,12.29909,13.50161,14.59264,15.95908,16.88778,17.69285,18.53797,19.52509,21.43415,23.44539,25.55588,29.94195,35.36905,44.72718,7.822795,5.999804,9.854519
8.406603,8.471657,9.04202,9.678583,10.86064,12.44876,13.52146,14.91496,16.14453,16.97475,17.9465,18.87028,19.75923,21.7528,23.67609,25.94368,30.51984,37.60818,51.45722,7.59941,6.004197,9.854519
8.372242,8.57578,9.060663,9.909369,10.9877,12.75951,13.75604,15.08047,16.49934,17.27076,18.17177,19.22001,20.14926,21.99998,24.05888,26.28417,31.95182,42.50135,11.30265,7.424736,5.889612,9.854519
8.449888,8.813762,9.192554,10.04106,11.23234,12.95214,14.10303,15.30133,16.83982,17.66078,18.47576,19.42048,20.52558,22.30087,24.55663,27.02654,34.81627,51.50346,10.30643,7.122445,5.760159,9.854519
8.678995,8.878887,9.46639,10.1953,11.5539,13.15868,14.37823,15.6552,17.04573,17.98556,18.8905,19.74526,20.74228,22.86413,25.37236,28.79189,40.52004,72.46024,9.424106,6.899271,5.636764,9.673497
8.792522,9.056929,9.647137,10.48015,11.72877,13.49335,14.62756,16.08702,17.38275,18.25433,19.27337,20.32308,21.46359,24.06656,27.72323,33.00779,54.74136,92.65295,8.883508,6.587526,5.4169,9.854519
8.940427,9.320038,9.826346,10.83584,11.9823,13.8838,14.93927,16.34108,17.97146,18.97456,20.15163,21.53379,23.17646,27.09504,33.02962,42.65393,91.07586,31.64115,8.165866,6.239163,5.222661,9.673497
9.188721,9.648317,10.09661,11.03847,12.31698,14.21568,15.52856,17.1563,19.28528,20.75767,22.52349,24.66006,27.29266,34.12984,46.18473,71.79764,88.0397,14.56436,7.697122,5.958427,5.01491,9.854519
9.5238,9.820451,10.43692,11.28959,12.80566,15.03644,16.80256,19.22699,22.56698,24.98842,28.02913,31.93556,37.12597,53.30304,86.28993,85.65491,23.41247,10.79749,7.075445,5.598163,4.750456,9.673497
9.738974,10.05836,10.80652,11.86935,13.77378,17.19302,20.03792,24.2208,30.63683,35.7898,43.00607,53.78279,71.55988,83.055,82.95721,33.57566,13.59429,8.587708,6.401365,5.226707,4.456028,5.69102
9.761482,10.23127,10.98607,12.40653,14.92033,19.62705,23.7952,30.43809,42.0734,52.86987,70.88191,80.75404,80.44637,80.42676,34.25615,19.94811,10.97276,7.685304,6.062059,5.16989,4.414275,0
9.734673,10.09125,10.94334,12.50691,15.28427,20.61656,25.50416,33.65517,49.13151,64.98464,78.24149,77.89919,77.76927,60.63009,27.81638,17.87787,10.57243,7.643353,6.146702,5.315823,4.639699,0
9.465942,9.859463,10.72199,12.29669,15.09902,20.52178,25.54779,34.05029,50.62715,68.20783,100.7075,96.88292,91.59681,56.15717,27.50263,18.06593,10.87651,7.93159,6.414073,5.569442,4.889253,0
9.233596,9.630439,10.48153,12.03372,14.79788,20.15909,25.14607,33.61734,50.26114,68.1009,98.13054,94.35291,89.18251,56.67254,28.22234,18.65533,11.2918,8.258035,6.690953,5.817804,5.116716,0
8.961277,9.352697,10.18369,11.69888,14.39837,19.64021,24.52685,32.84432,49.24611,66.92237,95.18734,91.51293,86.53555,58.49621,29.3689,19.48041,11.82725,8.665359,7.029994,6.117994,5.386718,2.372289
8.830856,9.345149,10.25946,11.90641,14.862,20.75072,26.43454,36.59084,58.63272,93.88194,90.63354,86.21135,80.05351,44.91163,25.65081,17.87153,11.32833,8.475595,6.968781,6.125615,5.475826,7.078852
9.002986,9.900844,11.1292,13.3102,17.35829,26.21955,35.96339,57.336,88.65398,84.62702,78.96015,70.09754,45.98359,26.01364,17.91369,13.64271,9.455157,7.4189,6.298696,5.676734,5.280128,4.303189
